age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
26,6,201138,5,11,4,8,1,0,0,0,35,38,0
48,4,239058,2,8,6,6,4,0,0,0,50,38,0
22,4,264738,8,9,4,4,2,0,0,0,42,11,0
34,4,182218,5,11,0,10,4,0,0,0,40,38,0
33,4,318982,11,10,2,4,0,1,0,0,45,38,1
46,4,216666,3,5,2,7,0,1,0,0,40,13,0
65,4,150095,6,13,2,4,0,1,0,0,40,38,1
23,4,192978,8,9,2,6,0,1,0,0,40,38,0
20,4,115057,11,10,4,8,1,1,0,0,40,38,0
28,4,139568,1,7,4,1,1,1,0,0,40,38,0
40,7,182460,9,14,2,10,5,0,0,0,38,3,1
29,5,130856,8,9,2,4,0,1,0,0,45,38,0
38,4,146178,8,9,4,3,4,0,0,0,40,38,0
21,0,145964,11,10,4,0,3,1,0,0,40,38,0
43,5,198316,6,13,2,4,0,1,0,0,50,38,1
33,4,160614,11,10,2,4,0,1,0,0,50,38,0
17,5,325171,0,6,4,8,3,1,0,0,35,38,0
45,4,186473,8,9,0,1,4,0,0,0,40,38,0
55,2,286967,0,6,2,3,0,1,0,0,45,38,0
51,6,111939,8,9,2,14,0,1,0,0,35,38,1
65,1,325089,0,6,0,3,4,1,0,0,40,38,0
21,4,143582,6,13,4,10,3,0,0,0,45,38,0
40,4,308027,8,9,6,8,4,0,0,0,40,38,0
58,4,105060,11,10,4,1,1,0,0,0,37,38,0
56,2,267763,8,9,2,8,0,1,0,0,40,38,0
37,4,124293,11,10,2,1,0,1,0,0,50,38,0
44,4,36271,6,13,2,3,0,1,0,0,40,38,0
49,4,143459,3,5,5,6,3,1,0,0,38,38,0
36,4,186376,11,10,2,7,0,1,0,0,50,38,1
33,4,104509,8,9,0,1,3,0,0,0,40,38,0
25,4,214413,9,14,4,1,3,1,0,0,40,38,0
41,4,223934,4,12,0,1,4,0,0,0,38,38,0
43,4,137722,8,9,2,6,0,1,0,0,40,38,0
30,4,261677,3,5,4,6,4,1,0,0,40,38,0
33,4,136331,8,9,3,3,4,1,0,0,50,38,0
34,4,329993,11,10,2,1,0,1,0,0,40,38,0
27,4,74883,6,13,4,13,1,0,0,0,40,29,0
43,4,150528,9,14,2,10,0,1,0,0,40,38,1
24,4,390348,8,9,4,14,1,1,0,0,40,38,0
48,4,247895,6,13,2,4,0,1,0,0,40,38,1
64,4,46087,6,13,0,4,1,0,0,0,50,38,0
36,4,356824,8,9,0,12,1,0,0,0,40,38,0
53,4,158746,11,10,2,13,0,1,0,0,40,38,0
73,6,130391,8,9,4,8,1,0,0,0,36,38,0
46,4,173613,8,9,0,1,1,0,0,0,40,38,0
43,4,182757,8,9,2,3,0,1,0,0,40,38,1
43,1,101709,11,10,0,6,1,1,0,0,40,38,0
21,4,202570,2,8,4,1,2,1,0,0,48,0,0
36,4,136343,6,13,2,10,0,1,0,0,40,38,1
64,5,142166,6,13,0,12,1,1,0,0,45,38,0
19,0,242001,11,10,4,0,3,0,0,0,40,38,0
28,4,67661,11,10,4,1,2,0,0,0,40,38,0
23,4,62278,11,10,2,12,0,1,0,0,45,38,0
44,4,203897,6,13,3,1,1,0,0,0,40,5,0
27,4,265314,8,9,2,14,0,1,0,0,45,38,1
25,4,159603,8,9,4,8,4,0,0,0,34,38,0
29,4,134331,0,6,2,3,0,1,0,0,40,38,0
54,4,123011,8,9,2,7,0,1,0,0,40,30,1
34,4,66309,8,9,2,3,0,1,0,0,35,38,0
38,4,73471,11,10,2,12,0,1,0,0,50,38,0
24,0,26671,8,9,4,0,2,0,0,0,40,38,0
56,4,357118,9,14,2,10,5,0,0,0,40,38,1
23,4,175266,11,10,4,3,1,1,0,0,40,38,0
27,4,150025,8,9,4,12,1,1,0,0,40,32,0
24,4,201179,8,9,4,8,3,1,0,0,40,38,0
34,4,324654,8,9,4,7,3,1,0,0,40,3,0
25,1,366207,8,9,4,14,3,1,0,0,40,38,0
33,6,103860,11,10,2,3,0,1,0,0,50,38,0
39,5,286261,9,14,4,10,1,0,0,0,40,38,0
25,4,123083,6,13,4,10,1,0,0,0,40,38,0
50,4,133963,6,13,0,12,1,0,0,0,50,38,0
40,4,76487,8,9,2,7,0,1,0,0,40,38,0
58,2,215245,6,13,4,10,1,0,0,0,37,38,0
24,1,127185,4,12,2,4,5,0,0,0,40,38,0
23,4,150463,8,9,4,9,4,0,0,0,40,13,0
42,2,201723,11,10,4,3,1,1,0,0,40,38,0
21,0,171156,11,10,4,0,1,0,0,0,35,38,0
48,1,167749,8,9,2,1,5,0,0,0,40,38,1
25,4,51201,8,9,2,3,0,1,0,0,35,38,0
40,4,365986,6,13,2,6,3,1,0,0,40,38,1
34,4,400416,1,7,4,7,3,1,0,0,45,38,0
52,4,31533,8,9,0,8,1,1,0,0,40,38,0
36,2,192337,8,9,4,8,1,1,0,0,40,38,0
28,4,301654,6,13,4,10,1,0,0,0,40,38,0
68,4,165017,8,9,2,10,0,1,0,0,40,21,1
35,4,238342,8,9,2,14,0,1,0,0,40,38,0
64,4,134378,9,14,2,4,0,1,0,0,50,38,1
31,4,247444,5,11,2,7,0,1,0,0,40,4,0
29,4,107160,8,9,4,8,1,1,0,0,40,38,0
31,4,262024,8,9,2,7,0,1,0,0,40,38,0
21,4,131230,8,9,2,3,0,1,0,0,37,38,0
41,7,365986,8,9,0,11,1,1,0,0,40,38,1
27,4,204515,6,13,4,13,1,0,0,0,36,38,0
51,4,99316,2,8,0,14,4,1,0,0,50,38,0
21,0,206681,1,7,2,0,5,0,0,0,40,38,0
28,4,268726,8,9,2,3,0,1,0,0,46,38,0
21,4,275395,11,10,4,3,3,1,0,0,40,38,0
28,4,383322,5,11,2,7,0,1,0,0,40,38,1
29,4,126822,8,9,2,8,0,1,0,0,35,38,0
21,4,162667,6,13,4,1,1,1,0,0,40,4,0
43,4,373403,5,11,2,3,0,1,0,0,40,38,0
28,4,249362,1,7,2,14,0,1,0,0,50,38,0
31,4,111567,3,5,4,12,1,1,0,0,43,38,1
27,4,145784,11,10,2,1,5,0,0,0,45,38,0
34,7,209317,11,10,2,11,0,1,0,0,40,38,0
25,4,259505,8,9,4,13,1,1,0,0,40,38,0
34,4,345360,6,13,2,13,0,1,0,0,40,9,0
40,5,33126,9,14,2,3,0,1,0,0,50,38,0
21,4,206354,8,9,4,8,4,0,0,0,35,38,0
21,4,26410,8,9,4,1,1,0,0,0,40,38,0
49,5,44671,4,12,2,3,0,1,0,0,40,38,1
36,4,89040,1,7,2,14,0,1,0,0,47,38,0
32,4,370160,11,10,5,4,4,0,0,0,40,38,0
25,4,60358,6,13,4,4,3,1,0,0,40,38,0
24,4,209782,6,13,4,12,3,0,0,0,40,38,0
26,4,142081,8,9,2,8,5,0,0,0,40,25,0
22,4,164775,3,5,4,7,4,1,0,0,40,13,0
41,2,47858,6,13,2,11,0,1,0,0,40,38,1
18,4,404085,8,9,2,1,5,0,0,0,40,38,0
24,4,218678,6,13,4,12,3,1,0,0,40,38,0
38,2,409200,11,10,2,13,0,1,0,0,40,38,1
38,4,40077,8,9,2,3,0,1,0,0,50,38,1
34,6,31740,8,9,4,5,1,1,0,0,40,38,0
53,2,233722,4,12,4,1,1,1,0,0,40,38,0
32,4,192039,5,11,2,10,5,0,0,0,40,38,1
31,2,194141,8,9,2,11,0,1,0,0,48,38,0
47,7,80282,7,16,2,10,0,1,0,0,45,38,0
27,4,166350,8,9,4,12,1,1,0,0,50,38,0
33,4,124827,8,9,2,14,0,1,0,0,40,38,0
67,4,105438,8,9,5,7,2,0,0,0,40,38,0
38,4,85244,6,13,5,3,1,1,0,0,40,38,0
25,4,120535,8,9,0,12,4,0,0,0,40,38,0
27,4,247711,8,9,2,1,5,0,0,0,40,38,0
24,4,281221,6,13,4,1,2,0,0,0,40,35,0
23,4,269687,5,11,4,13,1,1,0,0,40,38,0
48,4,181758,11,10,0,1,4,0,0,0,40,38,0
61,1,136787,11,10,2,1,0,1,0,0,40,38,1
34,4,172579,5,11,0,13,4,0,0,0,40,38,0
35,1,38905,11,10,0,1,1,0,0,0,50,38,0
36,4,168826,0,6,4,3,1,1,0,0,40,38,0
60,4,117509,3,5,2,3,0,1,0,0,40,38,0
28,0,196971,6,13,4,0,1,0,0,0,43,38,0
22,4,374116,8,9,4,12,4,0,0,0,35,38,0
52,4,112959,11,10,6,12,1,0,0,0,40,38,0
57,6,264148,8,9,2,5,0,1,0,0,45,38,0
29,6,142519,8,9,2,7,0,1,0,0,40,38,0
50,4,192203,1,7,2,14,0,1,0,0,40,38,0
51,6,199005,6,13,2,4,5,0,0,0,40,38,1
17,5,61838,0,6,4,3,3,1,0,0,40,38,0
25,4,210095,1,7,3,6,1,0,0,0,40,25,0
19,4,187352,8,9,2,3,0,1,0,0,40,38,0
43,6,32451,8,9,2,3,0,1,0,0,40,38,0
18,4,79443,3,5,4,7,3,1,0,0,40,25,0
27,4,212622,9,14,4,4,3,0,0,0,40,38,0
44,4,125461,6,13,2,12,0,1,0,0,40,38,1
19,4,219867,8,9,4,1,2,0,0,0,35,38,0
32,2,206609,8,9,4,8,3,1,0,0,40,38,0
48,4,101299,8,9,2,3,0,1,0,0,40,38,1
46,4,29437,4,12,2,12,0,1,0,0,50,38,0
57,5,146103,6,13,2,10,0,1,0,0,45,38,1
27,4,29523,0,6,2,6,0,1,0,0,40,38,0
51,0,175985,8,9,2,0,0,1,0,0,40,38,0
20,0,43587,8,9,3,0,1,0,0,0,35,38,0
47,1,31339,11,10,2,1,0,1,0,0,40,38,0
38,2,223237,9,14,2,10,0,1,0,0,40,38,1
24,0,212300,8,9,5,0,1,0,0,0,38,38,0
52,4,187356,0,6,2,7,0,1,0,0,41,38,0
56,4,134195,9,14,4,12,1,1,0,0,50,38,0
31,4,237317,3,5,4,3,1,1,0,0,45,38,0
38,4,220237,5,11,2,3,0,1,0,0,40,0,1
59,4,69884,10,15,3,10,4,1,0,0,50,38,0
45,4,201127,8,9,2,7,0,1,0,0,40,38,0
39,4,164733,11,10,0,1,1,0,0,0,45,38,0
60,7,129447,8,9,6,1,1,0,0,0,35,38,0
31,4,200117,8,9,0,1,1,1,0,0,40,38,0
61,6,219183,6,13,2,10,0,1,0,0,50,38,1
43,2,144778,8,9,2,4,0,1,0,0,40,0,0
26,0,133373,6,13,4,0,3,1,0,0,44,38,0
31,4,228873,8,9,2,3,0,1,0,0,40,38,0
56,4,98361,9,14,2,10,0,1,0,0,40,0,1
46,2,316205,6,13,2,4,0,1,0,0,40,38,1
33,4,226629,11,10,2,8,5,0,0,0,35,38,0
42,6,69333,6,13,2,5,0,1,0,0,50,38,0
45,4,213620,8,9,4,8,3,0,0,0,40,38,0
42,4,112956,8,9,4,14,3,1,0,0,40,38,0
38,4,187999,6,13,2,13,0,1,0,0,45,38,1
44,4,77313,8,9,0,1,4,0,0,0,40,38,0
29,4,79387,6,13,4,4,1,1,0,0,50,38,1
53,0,133963,8,9,0,0,1,0,0,0,40,38,0
42,6,177937,6,13,3,4,1,1,0,0,45,30,0
61,4,183355,1,7,2,14,0,1,0,0,40,38,0
23,4,62278,8,9,4,3,4,1,0,0,40,38,0
48,1,110457,11,10,2,3,0,1,0,0,40,38,1
24,4,295763,6,13,4,4,3,0,0,0,50,38,0
71,7,100063,8,9,2,3,0,1,0,0,40,38,0
39,1,227597,8,9,4,2,1,1,0,0,50,38,0
67,1,44774,6,13,6,1,1,0,0,0,40,38,0
50,4,153931,8,9,0,1,1,0,0,0,40,38,0
56,6,84774,4,12,2,5,5,0,0,0,40,38,0
26,4,170786,11,10,2,14,0,1,0,0,40,38,0
32,4,281030,8,9,2,7,0,1,0,0,40,38,0
27,4,167405,8,9,3,5,3,0,0,0,40,25,0
31,7,176998,11,10,2,3,0,1,0,0,35,38,1
57,4,200316,11,10,2,3,0,1,0,0,40,38,1
25,4,160300,6,13,4,4,1,1,0,0,35,38,0
22,4,236684,5,11,4,8,3,0,0,0,36,38,0
20,2,247794,5,11,4,1,3,0,0,0,35,38,0
39,4,279490,11,10,0,4,4,0,0,0,40,25,0
27,7,280618,9,14,4,10,1,1,0,0,40,38,0
41,2,248406,8,9,5,14,3,1,0,0,40,38,0
31,2,226494,6,13,4,10,1,1,0,0,45,38,0
25,4,108317,6,13,4,4,1,1,0,0,40,38,0
29,7,147256,4,12,4,10,1,1,0,0,40,38,1
22,4,110371,8,9,2,8,3,1,0,0,50,38,0
29,1,31161,8,9,0,4,1,0,0,0,40,38,0
20,4,137300,5,11,4,7,4,0,0,0,40,38,0
65,7,326691,11,10,2,7,0,1,0,0,40,38,1
24,4,275093,8,9,4,6,1,0,0,0,36,38,0
37,6,112497,9,14,2,4,0,1,0,0,50,38,1
43,2,174491,8,9,0,13,1,0,0,0,40,38,0
28,4,137898,4,12,4,12,3,0,0,0,35,38,0
32,4,134886,8,9,2,1,5,0,0,0,40,38,1
38,4,193815,9,14,2,4,0,1,0,0,45,38,1
33,4,237833,11,10,0,13,1,0,0,0,40,38,0
27,4,164924,8,9,4,3,1,1,0,0,40,38,0
41,4,174201,8,9,0,6,4,1,0,0,40,38,0
55,4,144071,1,7,2,4,0,1,0,0,45,38,0
54,4,221915,11,10,6,3,4,0,0,0,50,38,0
40,4,26892,6,13,2,1,0,1,0,0,40,38,1
21,4,351084,8,9,4,1,1,0,0,0,40,38,0
30,4,185027,6,13,2,10,0,1,0,0,40,38,1
31,4,182539,11,10,4,1,1,0,0,0,45,38,0
22,4,215395,8,9,4,14,1,1,0,0,37,38,0
37,4,186434,8,9,2,8,0,1,0,0,40,38,1
41,0,217921,3,5,2,0,5,0,0,0,40,16,0
52,2,346668,9,14,4,10,3,0,0,0,40,38,0
57,5,412952,11,10,2,10,0,1,0,0,40,38,0
48,4,167009,11,10,0,1,1,0,0,0,48,38,0
58,4,316000,8,9,2,4,0,1,0,0,40,38,1
35,6,216256,3,5,2,3,0,1,0,0,50,38,0
40,4,341835,8,9,4,4,1,0,0,0,45,38,0
26,6,200681,8,9,2,4,0,1,0,0,40,27,0
26,1,276075,11,10,2,1,0,1,0,0,40,38,0
50,1,96657,6,13,0,10,4,0,0,0,40,38,0
22,4,374313,8,9,2,14,0,1,0,0,50,38,1
36,4,110998,9,14,6,13,4,0,0,0,40,18,0
30,4,53285,8,9,2,12,0,1,0,0,52,38,1
58,4,104613,4,12,2,4,0,1,0,0,50,38,1
17,0,303317,1,7,4,0,3,1,0,0,40,38,0
19,4,318822,8,9,4,1,1,0,0,0,40,38,0
30,4,210851,11,10,2,3,0,1,0,0,40,38,0
47,6,213745,11,10,0,8,4,0,0,0,45,38,0
51,4,204447,11,10,2,10,0,1,0,0,45,38,1
26,4,318934,0,6,2,6,0,1,0,0,40,38,0
24,4,237386,11,10,4,4,1,1,0,0,42,38,0
43,4,144778,8,9,2,4,0,1,0,0,50,38,1
35,4,117166,6,13,4,4,1,1,0,0,50,38,0
41,4,171550,8,9,2,4,0,1,0,0,40,38,1
38,4,165302,11,10,0,1,4,0,0,0,40,38,0
54,4,284952,0,6,5,12,4,0,0,0,43,21,0
62,4,96099,8,9,4,3,1,1,0,0,40,38,0
30,4,227886,8,9,4,4,3,0,0,0,35,22,0
32,4,391874,8,9,2,3,0,1,0,0,40,38,0
23,6,184370,8,9,0,8,1,0,0,0,40,38,0
29,4,67218,6,13,2,10,0,1,0,0,40,38,1
42,7,404573,10,15,0,10,4,0,0,0,40,38,0
31,4,199883,2,8,0,14,3,1,0,0,40,38,0
31,4,393357,3,5,2,6,0,1,0,0,48,38,0
61,4,223133,8,9,0,6,1,0,0,0,40,38,0
43,7,345969,10,15,2,10,0,1,0,0,50,38,1
40,7,195520,11,10,4,1,4,0,0,0,49,38,0
39,4,257942,8,9,4,4,1,1,0,0,40,38,0
47,4,137354,11,10,2,3,0,1,0,0,40,38,0
30,6,164190,10,15,4,10,3,1,0,0,40,38,0
51,2,26832,8,9,2,3,0,1,0,0,40,38,1
31,0,163890,11,10,4,0,4,0,0,0,40,38,0
50,4,185354,9,14,0,4,1,0,0,0,35,38,0
33,4,336061,8,9,2,4,0,1,0,0,50,38,0
30,4,59496,11,10,2,14,0,1,0,0,40,38,0
23,4,32950,6,13,4,12,1,1,0,0,40,38,0
28,4,91299,5,11,4,1,1,0,0,0,45,38,0
38,4,242559,8,9,4,1,1,0,0,0,38,38,0
32,4,239150,11,10,4,3,1,1,0,0,40,38,0
36,4,173542,6,13,2,10,0,1,0,0,40,38,1
39,4,286026,6,13,2,1,0,1,0,0,40,38,1
40,2,165726,5,11,0,4,4,0,0,0,40,38,0
42,4,70055,1,7,2,14,0,1,0,0,45,38,0
35,4,184655,6,13,4,10,1,1,0,0,40,38,0
32,2,198211,5,11,3,3,1,1,0,0,40,38,0
22,4,146540,1,7,4,3,1,1,0,0,50,38,0
53,2,132304,11,10,0,1,1,0,0,0,40,38,0
25,4,190916,8,9,4,1,1,1,0,0,40,38,0
52,4,127315,9,14,2,10,0,1,0,0,40,38,1
42,7,304302,8,9,2,14,0,1,0,0,40,38,0
34,4,184942,1,7,2,14,0,1,0,0,50,38,0
27,4,267989,11,10,2,7,0,1,0,0,40,38,0
37,4,188377,8,9,4,7,1,1,0,0,40,38,0
26,4,340787,8,9,2,10,0,1,0,0,40,38,0
36,6,151094,5,11,5,4,1,1,0,0,48,38,0
27,4,122922,6,13,4,12,1,0,0,0,40,38,0
37,4,177285,5,11,2,1,5,0,0,0,48,38,1
31,2,128016,6,13,4,12,3,0,0,0,40,38,0
32,4,250354,0,6,4,3,2,1,0,0,45,38,0
58,4,191069,8,9,2,12,0,1,0,0,40,38,1
42,4,196029,6,13,2,14,0,1,0,0,48,38,1
45,4,200471,8,9,2,1,0,1,0,0,35,38,0
20,4,353195,8,9,4,3,1,1,0,0,35,38,0
35,4,222868,8,9,2,1,0,1,0,0,40,38,0
50,4,221791,4,12,2,13,0,1,0,0,40,38,0
48,4,160220,5,11,2,12,0,1,0,0,40,38,1
32,4,348460,5,11,2,3,0,1,0,0,50,38,0
48,4,345831,8,9,0,7,1,1,0,0,40,38,0
48,4,345006,6,13,4,10,1,0,0,0,45,25,0
40,2,108765,5,11,4,4,4,0,0,0,40,38,0
50,4,138022,11,10,2,10,0,1,0,0,40,38,0
52,6,175029,0,6,2,3,0,1,0,0,35,38,0
39,4,165235,6,13,5,10,4,0,0,0,40,29,1
22,4,105043,11,10,4,1,4,0,0,0,40,38,0
33,4,248584,11,10,2,8,0,1,0,0,50,38,0
35,4,200153,9,14,2,4,0,1,0,0,45,38,1
50,4,398625,1,7,6,7,1,0,0,0,40,38,0
43,4,114043,11,10,0,1,4,0,0,0,40,38,0
29,4,169544,5,11,4,13,1,1,0,0,40,38,0
56,4,343849,11,10,2,14,0,1,0,0,40,38,0
24,4,291578,8,9,2,12,0,1,0,0,50,38,0
46,4,136162,5,11,0,12,4,0,0,0,40,38,0
48,5,302612,9,14,2,8,0,1,0,0,40,38,0
65,2,240166,1,7,2,14,0,1,0,0,35,38,0
44,4,119281,10,15,2,10,0,1,0,0,50,38,1
21,4,82847,11,10,4,13,1,0,0,0,50,38,0
43,1,287008,9,14,2,11,0,1,0,0,35,38,1
54,4,171924,6,13,2,13,0,1,0,0,48,38,0
55,7,153788,11,10,2,1,5,0,0,0,37,38,0
53,4,96062,6,13,2,4,0,1,0,0,40,12,0
33,4,159888,8,9,2,14,0,1,0,0,40,38,0
62,4,110586,11,10,6,9,4,0,0,0,40,38,0
17,5,413557,3,5,4,12,3,0,0,0,40,38,0
26,4,137658,11,10,4,1,1,0,0,0,45,38,0
36,4,398931,8,9,0,3,1,1,0,0,40,38,0
32,4,311764,0,6,2,4,5,0,0,0,35,38,0
58,4,98725,7,16,2,10,0,1,0,0,50,38,1
38,4,140854,6,13,2,13,0,1,0,0,40,38,1
26,1,352768,8,9,0,1,3,0,0,0,40,38,0
45,0,27184,8,9,6,0,4,0,0,0,38,38,0
27,4,210313,8,9,2,12,0,1,0,0,50,13,0
38,4,194538,5,11,2,7,0,1,0,0,48,38,1
28,4,211032,11,10,4,1,3,1,0,0,40,38,0
38,5,107909,6,13,2,12,0,1,0,0,40,38,1
40,6,93793,8,9,2,3,0,1,0,0,50,38,1
26,4,247025,5,11,0,3,3,1,0,0,40,38,0
29,4,221977,11,10,2,1,5,0,0,0,40,38,1
25,1,339956,11,10,2,11,0,1,0,0,40,38,0
29,4,161097,8,9,2,7,0,1,0,0,40,38,1
31,4,234500,6,13,2,1,5,0,0,0,40,38,0
35,4,160120,6,13,2,1,0,1,0,0,40,29,1
48,4,193775,6,13,0,1,3,1,0,0,38,38,1
24,4,308205,11,10,4,4,3,1,0,0,40,38,0
28,4,184078,8,9,0,1,1,0,0,0,40,38,0
26,4,123384,9,14,4,8,3,0,0,0,40,38,0
50,4,129673,6,13,0,4,1,0,0,0,50,38,1
41,4,225892,11,10,2,3,0,1,0,0,48,38,1
37,4,224886,8,9,2,14,0,1,0,0,42,38,0
35,2,27763,8,9,2,8,0,1,0,0,40,38,0
23,4,107452,11,10,2,14,0,1,0,0,40,38,0
59,7,186308,9,14,2,10,0,1,0,0,50,38,0
22,4,113062,6,13,4,10,3,0,0,0,40,38,0
32,4,279231,5,11,2,1,0,1,0,0,40,21,0
45,4,183786,8,9,0,8,4,0,0,0,35,38,0
34,4,287737,6,13,4,12,1,0,0,0,40,38,0
43,6,99203,5,11,2,3,0,1,0,0,40,38,0
37,4,99233,8,9,2,1,0,1,0,0,40,38,0
34,6,313729,11,10,2,5,0,1,0,0,50,38,0
31,4,113543,11,10,2,8,0,1,0,0,40,38,1
40,5,137367,11,10,2,4,0,1,0,0,50,3,0
32,4,263908,6,13,2,10,0,1,0,0,40,38,0
47,4,280798,11,10,2,4,0,1,0,0,40,38,1
32,2,203849,11,10,2,14,0,1,0,0,40,38,0
46,5,62546,7,16,5,10,1,1,0,0,35,38,0
36,4,93225,6,13,4,3,1,1,0,0,35,38,0
33,4,187560,5,11,2,12,0,1,0,0,36,38,0
21,4,186648,0,6,5,7,3,1,0,0,40,38,0
53,7,246820,7,16,2,10,0,1,0,0,50,38,1
35,6,278632,8,9,2,3,0,1,0,0,40,38,0
23,0,27415,1,7,4,0,3,1,0,0,40,38,0
31,2,143392,11,10,0,1,1,0,0,0,35,38,0
21,4,277408,11,10,4,8,4,0,0,0,35,38,0
51,4,74660,0,6,2,3,0,1,0,0,40,38,1
32,4,171215,11,10,0,1,1,1,0,0,48,38,0
35,4,409200,4,12,4,11,1,1,0,0,40,38,0
63,4,268965,2,8,6,12,4,0,0,0,40,38,0
61,4,136262,8,9,2,4,0,1,0,0,50,38,1
23,4,141323,11,10,4,8,3,1,0,0,40,38,0
52,2,108083,9,14,2,10,0,1,0,0,50,38,1
19,4,82210,8,9,4,12,1,1,0,0,50,38,0
33,7,400943,9,14,2,10,0,1,0,0,50,38,1
35,4,308489,6,13,2,12,0,1,0,0,50,38,0
38,4,75826,10,15,2,10,5,0,0,0,40,38,0
20,4,223811,8,9,4,6,1,1,0,0,40,38,0
19,4,159313,8,9,4,6,1,1,0,0,40,38,0
47,4,250170,8,9,2,7,0,1,0,0,40,38,1
59,4,135617,1,7,2,3,0,1,0,0,40,38,0
38,4,187346,8,9,4,12,3,0,0,0,40,38,0
36,4,108103,8,9,2,8,0,1,0,0,50,38,0
24,4,68577,5,11,2,14,0,1,0,0,40,38,0
35,4,155961,8,9,4,8,3,0,0,0,35,22,0
22,7,264102,11,10,4,8,2,1,0,0,39,14,0
37,4,167777,8,9,2,14,0,1,0,0,52,38,0
55,4,199856,8,9,2,12,5,0,0,0,50,38,0
32,4,193042,6,13,2,12,0,1,0,0,44,38,0
66,0,222810,11,10,0,0,2,0,0,0,35,38,0
47,2,162595,11,10,3,3,2,1,0,0,45,38,0
23,4,208826,6,13,4,8,1,0,0,0,40,38,0
50,2,120190,9,14,0,10,1,0,0,0,45,38,0
28,4,309196,6,13,4,11,1,0,0,0,40,38,0
43,4,240698,6,13,2,1,0,1,0,0,40,38,1
36,4,411797,6,13,4,10,3,0,0,0,35,38,1
42,4,136177,11,10,0,1,4,0,0,0,38,38,0
35,4,243409,11,10,2,14,0,1,0,0,40,11,0
34,4,164748,8,9,2,3,0,1,0,0,40,38,0
50,7,24185,6,13,2,4,0,1,0,0,38,38,1
44,4,106900,9,14,2,10,0,1,0,0,44,38,1
52,4,53497,5,11,2,3,0,1,0,0,40,38,0
36,4,211022,5,11,0,10,1,1,0,0,40,38,1
30,4,163003,6,13,4,4,3,0,0,0,52,35,0
39,4,67433,6,13,4,4,1,0,0,0,40,38,0
26,4,190469,6,13,4,13,1,1,0,0,40,38,0
20,4,216889,11,10,4,11,3,1,0,0,40,38,0
26,4,167350,8,9,4,14,3,1,0,0,50,38,0
24,4,241857,11,10,4,1,1,0,0,0,35,38,0
48,4,125892,6,13,2,13,0,1,0,0,40,38,1
48,4,175221,8,9,2,7,0,1,0,0,40,38,0
52,4,180195,6,13,2,12,0,1,0,0,40,38,1
25,4,38090,6,13,4,12,1,1,0,0,44,38,0
40,1,118686,6,13,4,10,1,0,0,0,45,38,0
29,0,112963,11,10,2,0,5,0,0,0,40,38,0
37,4,210438,1,7,4,6,1,1,0,0,40,38,0
23,4,176724,1,7,2,7,0,1,0,0,40,32,0
32,4,193285,8,9,4,3,3,1,0,0,40,38,0
49,2,223342,11,10,0,1,1,0,0,0,44,38,0
35,4,49749,11,10,0,1,1,0,0,0,40,38,1
19,0,211553,11,10,4,0,3,0,0,0,35,38,0
45,4,201865,7,16,2,4,0,1,0,0,45,38,1
29,4,89813,8,9,2,7,5,0,0,0,40,33,0
25,7,156848,8,9,2,11,3,1,0,0,35,38,0
37,4,162494,6,13,4,1,1,0,0,0,40,38,0
30,4,205407,8,9,4,1,4,1,0,0,40,38,0
28,4,375313,8,9,2,7,0,1,0,0,40,29,0
32,4,127895,11,10,4,4,4,0,0,0,35,38,0
34,4,248754,1,7,4,7,1,1,0,0,40,38,0
34,4,188096,8,9,4,1,1,0,0,0,36,38,0
20,4,216811,11,10,4,12,3,0,0,0,40,38,0
27,5,113870,9,14,4,14,3,1,0,0,40,38,0
36,1,343052,8,9,2,1,5,0,0,0,40,38,0
35,4,280966,11,10,2,12,0,1,0,0,40,38,0
37,4,42044,8,9,0,4,1,1,0,0,35,38,0
32,4,309513,8,9,2,3,0,1,0,0,50,38,0
52,4,224198,8,9,0,12,1,0,0,0,48,38,0
50,4,338283,11,10,2,3,0,1,0,0,40,38,1
25,4,81286,8,9,2,3,0,1,0,0,45,38,0
41,4,34278,5,11,5,8,1,1,0,0,40,38,0
20,4,142673,11,10,4,1,1,0,0,0,45,38,0
51,2,74784,11,10,6,1,1,0,0,0,40,38,0
30,2,181372,6,13,2,10,5,0,0,0,33,38,1
48,4,155664,6,13,2,1,0,1,0,0,35,38,1
62,4,113440,6,13,2,12,0,1,0,0,35,38,0
31,4,98639,6,13,4,13,1,1,0,0,40,38,0
30,4,174201,11,10,4,3,3,1,0,0,40,38,0
52,4,123780,8,9,2,1,5,0,0,0,38,38,0
20,4,374116,8,9,4,10,2,0,0,0,40,38,0
37,2,212005,5,11,2,4,0,1,0,0,40,38,1
65,4,123965,6,13,6,8,1,0,0,0,40,38,0
27,4,113635,8,9,4,3,1,1,0,0,35,20,0
53,4,218311,8,9,0,12,1,0,0,0,35,38,0
38,4,278557,6,13,2,12,0,1,0,0,50,38,1
49,4,314773,5,11,2,10,0,1,0,0,40,38,0
21,4,194861,8,9,4,7,3,1,0,0,40,38,0
18,4,400616,11,10,4,1,3,1,0,0,40,38,0
25,4,208117,6,13,4,10,2,1,0,0,40,38,0
36,4,184498,1,7,2,3,0,1,0,0,40,38,0
23,4,368739,6,13,4,1,1,0,0,0,40,38,0
